folder,image_name,coins_count
peso_coins,5fd721d328.jpg,7
peso_coins,5fe4f5974e.jpg,2
peso_coins,61666fe63c.jpg,5
peso_coins,62359ef89a.jpg,2
peso_coins,624829575b.jpg,23
peso_coins,62e09c743a.jpg,6
peso_coins,6593709bcb.jpg,6
peso_coins,6616a6eced.jpg,18
peso_coins,66c1fa6321.jpg,1
peso_coins,67e9f0ad19.jpg,5
peso_coins,683980f276.jpg,12
peso_coins,68b9717d06.jpg,2
peso_coins,68cd8a6671.jpg,1
peso_coins,6a7cf885b3.jpg,1
peso_coins,6ae1dcd74f.jpg,1
peso_coins,6af7c46c14.jpg,3
peso_coins,6bc08a3b47.jpg,2
peso_coins,6c67bcfc1c.jpg,2
peso_coins,6dc663a9cc.jpg,14
peso_coins,6def3a281a.jpg,4
peso_coins,7099043cd4.jpg,5
peso_coins,727acd6f92.jpg,5
peso_coins,729cd49888.jpg,2
peso_coins,735f701622.jpg,6
peso_coins,761cbe7363.jpg,5
peso_coins,76823d4d0b.jpg,4
peso_coins,78b584e4eb.jpg,2
peso_coins,7d411f1cfd.jpg,1
peso_coins,7e89d91136.jpg,6
peso_coins,7f8d8ba579.jpg,5
peso_coins,8337d848a1.jpg,2
peso_coins,8462cbc1a1.jpg,3
peso_coins,856297b40c.jpg,1
peso_coins,857e443a5c.jpg,8
peso_coins,85acd68e6b.jpg,4
peso_coins,85e2ffbf5c.jpg,2
peso_coins,8a286b8350.jpg,9
peso_coins,8b14f73c50.jpg,1
peso_coins,8f7ce767df.jpg,1
peso_coins,90d8fb7c6b.jpg,2
peso_coins,95048f1133.jpg,1
peso_coins,95dfda47b0.jpg,1
peso_coins,96646c7500.jpg,1
peso_coins,97b82b3e22.jpg,2
peso_coins,97c8c55575.jpg,5
peso_coins,995c3f39e3.jpg,17
peso_coins,9a6e4e2a80.jpg,2
peso_coins,9b0ef17a21.jpg,3
peso_coins,9b73f4da4c.jpg,1
peso_coins,9d0dc50226.jpg,2
peso_coins,9da70a732b.jpg,6
peso_coins,9f4aa01f35.jpg,1
peso_coins,9fade6cd4e.jpg,2
peso_coins,a06c57f985.jpg,2
peso_coins,a47eb7a8d1.jpg,9
peso_coins,a61dea7681.jpg,3
peso_coins,a865c2830f.jpg,2
peso_coins,a89dd64b42.jpg,8
peso_coins,a91987cca2.jpg,7
peso_coins,ac1e56f809.jpg,8
peso_coins,ad6fa9abd5.jpg,2
peso_coins,af48e3a674.jpg,1
peso_coins,b078d19f0b.jpg,14
peso_coins,b5090e860a.jpg,2
peso_coins,baeb9b0746.jpg,4
peso_coins,bcd60503ea.jpg,3
peso_coins,bd853d373d.jpg,2
peso_coins,c05014ad16.jpg,6
peso_coins,c0a3a7bfff.jpg,7
peso_coins,c153cb4f57.jpg,1
peso_coins,c1ab7ae37f.jpg,6
peso_coins,c4020f2ebb.jpg,8
peso_coins,c6aeae0030.jpg,4
peso_coins,c76916cc7c.jpg,1
peso_coins,c9f52a349e.jpg,1
peso_coins,ca7ac0fb97.jpg,2
peso_coins,cd822a630c.jpg,5
peso_coins,d1696b90db.jpg,2
peso_coins,d2c655e8ff.jpg,3
peso_coins,d5bb73b271.jpg,1
peso_coins,d5e771c535.jpg,6
peso_coins,d61f49a8b8.jpg,17
peso_coins,d74a6ec20c.jpg,1
peso_coins,d7d814119d.jpg,2
peso_coins,d9bd662174.jpg,2
peso_coins,d9c4372483.jpg,2
peso_coins,d9d1fd38d9.jpg,6
peso_coins,df5acc590e.jpg,1
peso_coins,dfbb7a8b53.jpg,6
peso_coins,e05db179d0.jpg,2
peso_coins,e0bd411a68.jpg,1
peso_coins,e34f0afdcc.jpg,1
peso_coins,e75188df16.jpg,2
peso_coins,ea879277ec.jpg,1
peso_coins,eaf6c3a2eb.jpg,9
peso_coins,ecd7f82d6a.jpg,1
peso_coins,ed2b624ace.jpg,2
peso_coins,eddb7fc958.jpg,2
peso_coins,ef0986ac8c.jpg,1
peso_coins,ef46b04434.jpg,3
peso_coins,efc291356a.jpg,5
peso_coins,f0d1f625a3.jpg,2
peso_coins,f2457ef7b5.jpg,4
peso_coins,f24cac2291.jpg,2
peso_coins,f2fe5f8bd7.jpg,14
peso_coins,f511c635db.jpg,1
peso_coins,f57fa52c00.jpg,5
peso_coins,f65d1afa5b.jpg,1
peso_coins,f73b77c876.jpg,1
peso_coins,f76ce6a0e2.jpg,4
peso_coins,f7974dca21.jpg,2
peso_coins,f7a05724be.jpg,1
peso_coins,f7c61a41ed.jpg,1
peso_coins,f93929818f.jpg,9
peso_coins,fa2f71338d.jpg,8
peso_coins,fcd315987d.jpg,1
peso_coins,fd27e38cb2.jpg,2
peso_coins,ff988eede5.jpg,1
us_coins,00beb51b9c.jpg,4
us_coins,01043cbab3.jpg,1
us_coins,042663dd1d.jpg,2
us_coins,06884cc891.jpg,5
us_coins,06960162ac.jpg,3
us_coins,069f877951.jpg,2
us_coins,07dcdd0ac6.jpg,11
us_coins,08f1f2f13c.jpg,1
us_coins,0c4a62f358.jpg,2
us_coins,0cd66055e2.jpg,5
us_coins,0d493d0226.jpg,5
us_coins,0ffd1b4eb3.jpg,4
us_coins,1015a90947.jpg,5
us_coins,10871c66ab.jpg,1
us_coins,116c21aba5.jpg,1
us_coins,13e96621c2.jpg,1
us_coins,1429f4f776.jpg,3
us_coins,14a01b1286.jpg,1
us_coins,15d5a9c4a6.jpg,5
us_coins,16b5d76d83.jpg,1
us_coins,1a1f6fe1c9.jpg,1
us_coins,1b92cbd25d.jpg,4
us_coins,1bb67ad3bf.jpg,1
us_coins,1bf6e7be25.jpg,7
us_coins,1d1f42df01.jpg,4
us_coins,1df106c782.jpg,4
us_coins,1e759db17f.jpg,6
us_coins,1fa0ef9061.jpg,1
us_coins,2126ca47ef.jpg,2
us_coins,2174d225c8.jpg,1
us_coins,217b03bce0.jpg,8
us_coins,226bd2aa44.jpg,4
us_coins,23efa768f5.jpg,4
us_coins,24fc838136.jpg,4
us_coins,267a58e31a.jpg,1
us_coins,28f12e9a03.jpg,1
us_coins,2a2d528578.jpg,1
us_coins,2c23ddba4b.jpg,4
us_coins,2c8f0e58fb.jpg,2
us_coins,2cc3e7ad62.jpg,1
us_coins,2ce2c9599b.jpg,12
us_coins,2d05273320.jpg,4
us_coins,3026b5c71e.jpg,16
us_coins,3168dbe3cb.jpg,2
us_coins,325b48be7d.jpg,7
us_coins,3361ddfad9.jpg,3
us_coins,33cc06b522.jpg,1
us_coins,34a00e3178.jpg,2
us_coins,36399ea2d5.jpg,1
us_coins,3703338220.jpg,15
us_coins,37cf4e1e95.jpg,8
us_coins,39b893788d.jpg,4
us_coins,3b6bf8f4c7.jpg,1
us_coins,3ccb8bdeb2.jpg,1
us_coins,3ce90b158f.jpg,1
us_coins,3d47579113.jpg,6
us_coins,3fd4c0747a.jpg,2
us_coins,4232559650.jpg,12
us_coins,42332e549e.jpg,1
us_coins,45df630bd1.jpg,6
us_coins,469f03c9d1.jpg,2
us_coins,4748548408.jpg,2
us_coins,4b1a1306e9.jpg,3
us_coins,4be02a3a07.jpg,1
us_coins,4c85a4fa31.jpg,2
us_coins,4c8831cc19.jpg,1
us_coins,5212ab24ee.jpg,2
us_coins,534dcf1be9.jpg,1
us_coins,53ce3eb155.jpg,2
us_coins,559c24cbe6.jpg,1
us_coins,5a77a640e3.jpg,6
us_coins,5ad7586100.jpg,1
us_coins,5c7ebf7a0b.jpg,1
us_coins,5cb54bfecd.jpg,2
us_coins,5df5c38fc3.jpg,1
us_coins,60af1d608c.jpg,2
us_coins,60e361b06b.jpg,4
us_coins,610a22d31c.jpg,1
us_coins,621a6bc098.jpg,2
us_coins,62a2c77efe.jpg,1
us_coins,658ae71b78.jpg,2
us_coins,65be5522ce.jpg,8
us_coins,667f23ae7b.jpg,2
us_coins,69828182e8.jpg,2
us_coins,6ab67a8787.jpg,3
us_coins,6e1261a377.jpg,8
us_coins,6e453ace62.jpg,1
us_coins,705ab53a8e.jpg,6
us_coins,73be72dca5.jpg,1
us_coins,77463d75de.jpg,2
us_coins,781fbd99db.jpg,1
us_coins,79eb826b40.jpg,24
us_coins,7cb9d8d37c.jpg,15
us_coins,80840fc1bc.jpg,5
us_coins,828ec179f3.jpg,6
us_coins,82a4014ebf.jpg,2
us_coins,84e8f68874.jpg,1
us_coins,851e1f2171.jpg,5
us_coins,85d0e0160b.jpg,12
us_coins,87180e9bba.jpg,4
us_coins,87734b8965.jpg,6
us_coins,8a5bc6a875.jpg,1
us_coins,8c4f098db6.jpg,4
us_coins,9220b16249.jpg,1
us_coins,96dc60f04e.jpg,4
us_coins,979ea8e95e.jpg,2
us_coins,97c9d2a94c.jpg,1
us_coins,99c4c7188a.jpg,8
us_coins,99ccf439da.jpg,2
us_coins,99f9d25972.jpg,1
us_coins,9bdbb5305f.jpg,4
us_coins,9c96c89453.jpg,2
us_coins,9d481c9234.jpg,2
us_coins,9e72b76645.jpg,2
us_coins,a3ccbbb7a8.jpg,1
us_coins,a5765171bf.jpg,1
us_coins,af3961efff.jpg,2
us_coins,b325fa361c.jpg,20
us_coins,b363118bdf.jpg,1
us_coins,b37d3960f1.jpg,4
us_coins,b540da58d7.jpg,2
us_coins,b642fc16e2.jpg,2
us_coins,b85417809b.jpg,1
us_coins,b861b9f53d.jpg,2
us_coins,b8d281dcec.jpg,7
us_coins,be792d73f8.jpg,1
us_coins,bfc5c84cfe.jpg,6
us_coins,c04429f0eb.jpg,2
us_coins,c179985e9b.jpg,3
us_coins,c275dac81d.jpg,2
us_coins,c46f224081.jpg,8
us_coins,c6cc165937.jpg,7
us_coins,c83aacc770.jpg,1
us_coins,c86fa6d3b6.jpg,1
us_coins,c9507987c9.jpg,1
us_coins,ca5386b28f.jpg,1
us_coins,ca589b9f6c.jpg,3
us_coins,cbe4b28451.jpg,1
us_coins,cdc81c633a.jpg,1
us_coins,cf7c1e37a9.jpg,6
us_coins,cfa7c0008e.jpg,20
us_coins,d0448196ac.jpg,1
us_coins,d45c4208e6.jpg,2
us_coins,d5106c4c0d.jpg,12
us_coins,d5b1af919d.jpg,4
us_coins,d64f9ec859.jpg,3
us_coins,d7e7cbbc98.jpg,5
us_coins,d954b3bb1c.jpg,4
us_coins,da48497fc3.jpg,7
us_coins,de596c15f6.jpg,4
us_coins,df4312ddd7.jpg,1
us_coins,dff31bb1fa.jpg,4
us_coins,e34a9453ef.jpg,3
us_coins,e5b36a6193.jpg,4
us_coins,e739ee141e.jpg,6
us_coins,e7b6e326da.jpg,2
us_coins,e9f3332e88.jpg,9
us_coins,eac92d0381.jpg,4
us_coins,ebcd9f9c50.jpg,1
us_coins,ed90b69834.jpg,4
us_coins,f1c404f257.jpg,1
us_coins,f1eb976813.jpg,4
us_coins,f4aba8a6bd.jpg,1
us_coins,f5daf2d933.jpg,1
us_coins,f8b3115d77.jpg,5
us_coins,f9246952c5.jpg,6
us_coins,f974a284f4.jpg,2
us_coins,fa7913c9e1.jpg,1
us_coins,faa1a0b6b6.jpg,15
us_coins,fd3fe718a7.jpg,1
us_coins,fd79562e5f.jpg,1
us_coins,fe1a028d45.jpg,2
us_coins,fe4fe6f808.jpg,2
yen_coins,01685f1057.jpg,7
yen_coins,03e6960b68.jpg,1
yen_coins,058874b856.jpg,1
yen_coins,05db64f4a6.jpg,2
yen_coins,07be652b52.jpg,2
yen_coins,08925dda9f.jpg,2
yen_coins,08e75a2e06.jpg,1
yen_coins,0971e9de44.jpg,1
yen_coins,0bb933b990.jpg,12
yen_coins,0f89a0e53d.jpg,6
yen_coins,12673f3cdf.jpg,6
yen_coins,12fa6090a9.jpg,2
yen_coins,13d366776e.jpg,6
yen_coins,14021b452a.jpg,2
yen_coins,141ba0ed24.jpg,2
yen_coins,1486e9895a.jpg,2
yen_coins,1591723965.jpg,1
yen_coins,1657f7864e.jpg,2
yen_coins,17a0e9bfc9.jpg,2
yen_coins,18082376d0.jpg,4
yen_coins,182209e67d.jpg,3
yen_coins,1853ee1be0.jpg,6
yen_coins,1b1676cf44.jpg,1
yen_coins,1c1c268cb8.jpg,14
yen_coins,1cb9361d5b.jpg,1
yen_coins,1dc7bf8b63.jpg,2
yen_coins,1f208af312.jpg,1
yen_coins,2007984e1f.jpg,3
yen_coins,232c6beb27.jpg,5
yen_coins,2398be4f4e.jpg,1
yen_coins,23a4f6cbd5.jpg,3
yen_coins,23c840f179.jpg,1
yen_coins,24bdd6a6de.jpg,2
yen_coins,24fb7d282d.jpg,14
yen_coins,251d54716b.jpg,1
yen_coins,254a16b0c8.jpg,1
yen_coins,25bf0c689d.jpg,1
yen_coins,26d831ac00.jpg,1
yen_coins,2822887d98.jpg,9
yen_coins,2dbb4104d5.jpg,2
yen_coins,2e6896d8e6.jpg,1
yen_coins,2ef0e8e52a.jpg,2
yen_coins,3033e880c0.jpg,5
yen_coins,31cd909cf4.jpg,6
yen_coins,32739a40f2.jpg,1
yen_coins,32f018be10.jpg,6
yen_coins,33dee6074e.jpg,12
yen_coins,34129827bc.jpg,2
yen_coins,34b27970d3.jpg,6
yen_coins,39447d2ec9.jpg,4
yen_coins,3a1bd86807.jpg,12
yen_coins,3b81b8aba5.jpg,1
yen_coins,3c02c31de1.jpg,1
yen_coins,3c32d6816f.jpg,1
yen_coins,3dd52317fa.jpg,7
yen_coins,3e32ae667c.jpg,2
yen_coins,417bff4cc6.jpg,1
yen_coins,4302480ce8.jpg,2
yen_coins,432ce0094b.jpg,2
yen_coins,437b494202.jpg,1
yen_coins,446904f332.jpg,2
yen_coins,46b90f1fdc.jpg,1
yen_coins,46c10b3462.jpg,6
yen_coins,46f9620171.jpg,1
yen_coins,4701fbffe3.jpg,6
yen_coins,47386c894d.jpg,1
yen_coins,475538da33.jpg,1
yen_coins,47bbb23f1a.jpg,5
yen_coins,4979a0b5f7.jpg,2
yen_coins,4b1611d015.jpg,5
yen_coins,4d27842027.jpg,4
yen_coins,4ed4743387.jpg,1
yen_coins,51b0c438d1.jpg,2
yen_coins,51cc36c469.jpg,7
yen_coins,522a707494.jpg,12
yen_coins,53b366dc83.jpg,6
yen_coins,53ce45a5ad.jpg,2
yen_coins,550aa8f7f8.jpg,1
yen_coins,55d6279c35.jpg,2
yen_coins,56b11330fa.jpg,2
yen_coins,57ea0eb995.jpg,6
yen_coins,58623c0d30.jpg,2
yen_coins,5881e3dd7c.jpg,1
yen_coins,5a737a0967.jpg,1
yen_coins,5a93f5b090.jpg,2
yen_coins,5b1fe4a5e1.jpg,2
yen_coins,5b3a1fa09e.jpg,8
yen_coins,5e1ea72c72.jpg,13
yen_coins,5f97c10a98.jpg,1
yen_coins,6062dd6aa4.jpg,1
yen_coins,6192330d8c.jpg,4
yen_coins,632a346c3a.jpg,7
yen_coins,65a4843235.jpg,1
yen_coins,65edb1d540.jpg,12
yen_coins,665b1c95bc.jpg,1
yen_coins,66b057611c.jpg,1
yen_coins,66f15463b4.jpg,6
yen_coins,67b7a0a2d0.jpg,1
yen_coins,67b9d07963.jpg,1
yen_coins,69babb7349.jpg,1
yen_coins,6fdedc75bc.jpg,8
yen_coins,710de9a8fa.jpg,1
yen_coins,752d671b74.jpg,6
yen_coins,77d310fe4f.jpg,5
yen_coins,7870cce3a1.jpg,2
yen_coins,79a88cbcc1.jpg,2
yen_coins,7ab7bb225a.jpg,2
yen_coins,7b2fcb5dfc.jpg,2
yen_coins,7c3cf57a2c.jpg,2
yen_coins,7cfb41bac3.jpg,1
yen_coins,7de2627e28.jpg,2
yen_coins,7defd3bdb7.jpg,6
yen_coins,7df509bc55.jpg,1
yen_coins,7f4f7dec71.jpg,1
yen_coins,807f5448b5.jpg,12
yen_coins,813563c984.jpg,2
yen_coins,82190ba644.jpg,1
yen_coins,825e4c1992.jpg,2
yen_coins,839e3d00d2.jpg,6
yen_coins,83a8d84b14.jpg,1
yen_coins,83dce1fa00.jpg,2
yen_coins,858451585d.jpg,9
yen_coins,85e785fb3b.jpg,14
yen_coins,86af94dc1f.jpg,1
yen_coins,8834ee51da.jpg,5
yen_coins,8910105010.jpg,3
yen_coins,89c3283c43.jpg,1
yen_coins,89c6f29a65.jpg,4
yen_coins,8a86e0f116.jpg,1
yen_coins,8b1da9c908.jpg,1
yen_coins,8cdf5272cc.jpg,2
yen_coins,8eb878ba2e.jpg,12
yen_coins,8eca38d54b.jpg,1
yen_coins,910ecde00b.jpg,15
yen_coins,93957ef097.jpg,2
yen_coins,9545841874.jpg,1
yen_coins,96f736f54f.jpg,1
yen_coins,97122dd108.jpg,2
yen_coins,9742d5e9e3.jpg,2
yen_coins,9743d218ea.jpg,1
yen_coins,9a8b11d5b0.jpg,2
yen_coins,9c14bd0aac.jpg,1
yen_coins,9d80f0cbaf.jpg,11
yen_coins,9f52d4c146.jpg,1
yen_coins,a11e78a456.jpg,16
yen_coins,a319848121.jpg,2
yen_coins,a46a276558.jpg,1
yen_coins,a5bddfdf50.jpg,6
yen_coins,a78251f564.jpg,1
yen_coins,a7bc8fa98a.jpg,1
yen_coins,a933a8bcc6.jpg,2
yen_coins,a97e658d9c.jpg,1
yen_coins,abcae9339c.jpg,1
yen_coins,aeb3f9ea8b.jpg,6
yen_coins,af8934a76c.jpg,1
yen_coins,b146f1c0b5.jpg,2
yen_coins,b4971d4f15.jpg,1
yen_coins,b4a9dcae76.jpg,4
yen_coins,b54a0212e3.jpg,2
yen_coins,b5fd7ac418.jpg,1
yen_coins,b94a8433ab.jpg,2
yen_coins,b9aafe65d8.jpg,2
yen_coins,bb4ab48878.jpg,2
yen_coins,bc263989ab.jpg,1
yen_coins,bdfa9cbd34.jpg,1
yen_coins,bead3b82b7.jpg,1
yen_coins,c229d84512.jpg,2
yen_coins,c23f52031b.jpg,2
yen_coins,c49591d0c4.jpg,2
yen_coins,c5dfbefe4c.jpg,3
yen_coins,c5f5b8cc36.jpg,6
yen_coins,c6e61445d9.jpg,3
yen_coins,ccca72e391.jpg,1
yen_coins,cd2e240bb3.jpg,5
yen_coins,ce8e1360a1.jpg,1
yen_coins,cff7ba9cf9.jpg,14
yen_coins,d021cacfc8.jpg,6
yen_coins,d0a8b11791.jpg,2
yen_coins,d27830b93a.jpg,4
yen_coins,d697497d81.jpg,2
yen_coins,d7703d09c3.jpg,2
yen_coins,d7a1fe4bdd.jpg,2
yen_coins,d7e0a8e629.jpg,1
yen_coins,d8fdf027a8.jpg,1
yen_coins,dcfe9717ee.jpg,2
yen_coins,ddc7b6c915.jpg,3
yen_coins,de96300ee6.jpg,2
yen_coins,de9fd0d9b2.jpg,1
yen_coins,e16bf3970f.jpg,6
yen_coins,e23bc81a64.jpg,6
yen_coins,e2cd21fc2c.jpg,2
yen_coins,e3e47162ce.jpg,2
yen_coins,e42baf7bc4.jpg,2
yen_coins,e5a16909cd.jpg,4
yen_coins,e68ac14389.jpg,1
yen_coins,e71b2ee0b7.jpg,1
yen_coins,e7279b8af6.jpg,2
yen_coins,e79e1e364c.jpg,2
yen_coins,eadb9b6371.jpg,15
yen_coins,ec10ef3991.jpg,2
yen_coins,ec9c803ca4.jpg,2
yen_coins,edad3bceac.jpg,2
yen_coins,eee24b2250.jpg,2
yen_coins,f09879c4bb.jpg,1
yen_coins,f14acc0c42.jpg,1
yen_coins,f153d05712.jpg,2
yen_coins,f8934b8498.jpg,6
yen_coins,fb5981d5de.jpg,2
yen_coins,fb6f6573b6.jpg,2
yen_coins,fe3d6dfd45.jpg,1
yen_coins,ffa5e02e21.jpg,2
